"type.name","team.name","player.name","duration","possession_team.name","location.x","location.y","shot.statsbomb_xg","pass.length","pass.angle","pass.cross","pass.switch","pass.end_location.x","pass.end_location.y","pass.recipient.name","pass.outcome.name","carry.end_location.x","carry.end_location.y"
"Ball Receipt*","Barcelona","Ludovic Giuly",NA,"Barcelona",99.1,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Ludovic Giuly",1.362453,"Barcelona",99.1,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.1,21.7
"Pass","Barcelona","Ludovic Giuly",0.887022,"Barcelona",105.1,21.7,NA,15.9906225,-2.391578,NA,NA,93.4,32.6,"Ronaldo de Assis Moreira",NA,NA,NA
"Ball Receipt*","Barcelona","Ronaldo de Assis Moreira",NA,"Barcelona",93.4,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Ronaldo de Assis Moreira",0.577437,"Barcelona",93.4,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.7,31.8
"Pass","Barcelona","Ronaldo de Assis Moreira",1.464833,"Barcelona",94.7,31.8,NA,8.46286,2.5240905,NA,NA,87.8,26.9,"Anderson Luís de Souza",NA,NA,NA
"Ball Receipt*","Barcelona","Anderson Luís de Souza",NA,"Barcelona",87.8,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Anderson Luís de Souza",2.28427,"Barcelona",87.8,26.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.2,28.1
"Pressure","Albacete","Laurent Viaud",0.908856,"Barcelona",28.8,53.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Anderson Luís de Souza",1.434707,"Barcelona",88.2,28.1,NA,14.797973,-1.6859311,NA,NA,86.5,42.8,"Rafael Márquez Álvarez",NA,NA,NA
"Ball Receipt*","Barcelona","Rafael Márquez Álvarez",NA,"Barcelona",86.5,42.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Rafael Márquez Álvarez",1.13246,"Barcelona",86.5,42.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,41
"Pressure","Albacete","Jaime Sánchez Fernández",0.506146,"Barcelona",30,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Rafael Márquez Álvarez",2.164758,"Barcelona",89,41,NA,31.665913,1.4186271,NA,NA,93.8,9.7,"Juliano Haus Belletti",NA,NA,NA
"Ball Receipt*","Barcelona","Juliano Haus Belletti",NA,"Barcelona",93.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Juliano Haus Belletti",0.080005,"Barcelona",93.8,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.8,9.7
"Pass","Barcelona","Juliano Haus Belletti",1.355436,"Barcelona",93.8,9.7,NA,12.712199,-2.7201734,NA,NA,82.2,14.9,"Anderson Luís de Souza",NA,NA,NA
"Ball Receipt*","Barcelona","Anderson Luís de Souza",NA,"Barcelona",82.2,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Anderson Luís de Souza",1.387264,"Barcelona",82.2,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.6,15.9
"Pass","Barcelona","Anderson Luís de Souza",1.994,"Barcelona",84.6,15.9,NA,37.497334,-0.8552277,TRUE,NA,109.2,44.2,"Ronaldo de Assis Moreira",NA,NA,NA
"Ball Receipt*","Barcelona","Ronaldo de Assis Moreira",NA,"Barcelona",109.2,44.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shot","Barcelona","Ronaldo de Assis Moreira",0.6465,"Barcelona",110.6,43.6,0.08452206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goal Keeper","Albacete","Raúl Valbuena Cano",0,"Barcelona",0.5,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Anderson Luís de Souza",1.320544,"Barcelona",120,0,NA,35.446438,-1.7897713,NA,NA,112.3,34.6,"Oleguer Presas Renom",NA,NA,NA
"Ball Receipt*","Barcelona","Oleguer Presas Renom",NA,"Barcelona",112.3,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duel","Albacete","Santiago Denia Sánchez",0,"Barcelona",9,43.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shot","Barcelona","Oleguer Presas Renom",1.083798,"Barcelona",111.1,36.4,0.035207372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goal Keeper","Albacete","Raúl Valbuena Cano",0,"Barcelona",0.8,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Albacete","Raúl Valbuena Cano",3.0364,"Albacete",6,44,NA,83.363785,0.30961156,NA,NA,85.4,18.6,"Mark Dennis González Hoffmann",NA,NA,NA
"Ball Receipt*","Albacete","Mark Dennis González Hoffmann",NA,"Albacete",85.4,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duel","Barcelona","Oleguer Presas Renom",0,"Albacete",35.6,60.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Miscontrol","Albacete","Mark Dennis González Hoffmann",0,"Albacete",85.4,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Giovanni van Bronckhorst",2.172971,"Barcelona",34.2,62.3,NA,19.675873,1.223328,NA,NA,40.9,43.8,"Anderson Luís de Souza",NA,NA,NA
"Ball Receipt*","Barcelona","Anderson Luís de Souza",NA,"Barcelona",40.9,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Anderson Luís de Souza",2.8894,"Barcelona",40.9,42.8,NA,12.5004,3.1335928,NA,NA,28.4,42.7,"Carles Puyol i Saforcada",NA,NA,NA
"Pressure","Albacete","Jaime Sánchez Fernández",0.711079,"Barcelona",98.9,30.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Receipt*","Barcelona","Carles Puyol i Saforcada",NA,"Barcelona",28.4,42.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Carles Puyol i Saforcada",0.04,"Barcelona",28.4,42.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9,49.9
"Pass","Barcelona","Carles Puyol i Saforcada",2.9092,"Barcelona",18.9,49.9,NA,52.60152,-0.4823529,NA,NA,65.5,74.3,"Samuel Eto""o Fils","Incomplete",NA,NA
"Ball Receipt*","Barcelona","Samuel Eto""o Fils",NA,"Barcelona",66.9,74.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duel","Barcelona","Samuel Eto""o Fils",0,"Barcelona",65.5,74.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Albacete","Santiago Denia Sánchez",2.710034,"Barcelona",55.5,4.7,NA,16.140013,0.28255495,NA,NA,71,0.200000000000003,NA,"Out",NA,NA
"Pass","Barcelona","Giovanni van Bronckhorst",1.249336,"Barcelona",50.8,79,NA,21.681328,2.6201582,NA,NA,32,68.2,"Oleguer Presas Renom",NA,NA,NA
"Ball Receipt*","Barcelona","Oleguer Presas Renom",NA,"Barcelona",32,68.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Oleguer Presas Renom",2.96472,"Barcelona",32.6,65,NA,57.37813,1.3956193,NA,TRUE,42.6,8.5,"Juliano Haus Belletti",NA,NA,NA
"Ball Receipt*","Barcelona","Juliano Haus Belletti",NA,"Barcelona",42.6,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Juliano Haus Belletti",4.364579,"Barcelona",42.6,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.9,11.8
"Pass","Barcelona","Juliano Haus Belletti",1.765697,"Barcelona",72.9,11.8,NA,17.218596,-1.5243182,NA,NA,73.7,29,"Rafael Márquez Álvarez",NA,NA,NA
"Ball Receipt*","Barcelona","Rafael Márquez Álvarez",NA,"Barcelona",73.7,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Rafael Márquez Álvarez",2.445064,"Barcelona",73.7,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2,29.5
"Pass","Barcelona","Rafael Márquez Álvarez",3.55577,"Barcelona",78.2,29.5,NA,47.508316,0.6780282,NA,NA,115.2,-0.299999999999997,"Ludovic Giuly","Out",NA,NA
"Ball Receipt*","Barcelona","Ludovic Giuly",NA,"Barcelona",104.6,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Albacete","Carles Domingo Pladevall",1.0644,"Albacete",8.7,79,NA,14.961617,0.29849893,NA,NA,23,74.6,"Francisco Peña Romero",NA,NA,NA
"Ball Receipt*","Albacete","Francisco Peña Romero",NA,"Albacete",23,74.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Albacete","Francisco Peña Romero",0.965328,"Albacete",23,74.6,NA,13.003461,0.3533702,NA,NA,35.2,70.1,NA,"Incomplete",NA,NA
"Pass","Barcelona","Anderson Luís de Souza",1.128883,"Barcelona",85.8,8.90000000000001,NA,9.985991,0.57133746,NA,NA,94.2,3.5,"Juliano Haus Belletti",NA,NA,NA
"Ball Receipt*","Barcelona","Juliano Haus Belletti",NA,"Barcelona",94.2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Juliano Haus Belletti",2.882289,"Barcelona",94.2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4,6.7
"Pass","Barcelona","Juliano Haus Belletti",0.673276,"Barcelona",87.4,6.7,NA,14.469277,-0.8636693,NA,NA,96.8,17.7,"Ronaldo de Assis Moreira",NA,NA,NA
"Ball Receipt*","Barcelona","Ronaldo de Assis Moreira",NA,"Barcelona",96.8,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Ronaldo de Assis Moreira",3.276424,"Barcelona",96.8,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.5,23.4
"Pressure","Albacete","Agustín García Iñiguez",0.769339,"Barcelona",22.6,60.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Ronaldo de Assis Moreira",0.960098,"Barcelona",104.5,23.4,NA,12.238055,-2.3273008,NA,NA,96.1,32.3,"Juliano Haus Belletti",NA,NA,NA
"Ball Receipt*","Barcelona","Juliano Haus Belletti",NA,"Barcelona",96.1,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shot","Barcelona","Juliano Haus Belletti",0.909301,"Barcelona",95.4,31.7,0.053643465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goal Keeper","Albacete","Raúl Valbuena Cano",0,"Barcelona",1.5,40.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Recovery","Barcelona","Samuel Eto""o Fils",0,"Barcelona",103.4,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Samuel Eto""o Fils",2.7243,"Barcelona",103.4,53.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.4,62.5
"Pressure","Albacete","Santiago Denia Sánchez",1.46198,"Barcelona",21.2,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Samuel Eto""o Fils",1.614348,"Barcelona",98.4,62.5,NA,16.37712,2.95737,NA,NA,82.3,59.5,"Giovanni van Bronckhorst",NA,NA,NA
"Ball Receipt*","Barcelona","Giovanni van Bronckhorst",NA,"Barcelona",82.3,59.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Giovanni van Bronckhorst",0.591591,"Barcelona",82.3,59.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.9,58.7
"Pass","Barcelona","Giovanni van Bronckhorst",1.065222,"Barcelona",82.9,58.7,NA,16.900295,1.5767134,NA,NA,82.8,41.8,"Rafael Márquez Álvarez",NA,NA,NA
"Ball Receipt*","Barcelona","Rafael Márquez Álvarez",NA,"Barcelona",82.8,41.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Rafael Márquez Álvarez",1.334222,"Barcelona",82.8,41.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.6,40.8
"Pass","Barcelona","Rafael Márquez Álvarez",0.958834,"Barcelona",83.6,40.8,NA,15.478049,-0.22147202,NA,NA,98.7,44.2,"Ludovic Giuly",NA,NA,NA
"Ball Receipt*","Barcelona","Ludovic Giuly",NA,"Barcelona",98.7,44.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Ludovic Giuly",1.437896,"Barcelona",98.7,44.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.9,52.3
"Dispossessed","Barcelona","Ludovic Giuly",0,"Barcelona",101.9,52.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Duel","Albacete","Gaspar Gálvez Burgos",0,"Barcelona",19.1,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Recovery","Barcelona","Samuel Eto""o Fils",0,"Barcelona",112.5,73.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Samuel Eto""o Fils",2.356597,"Barcelona",112.5,73.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.9,74.6
"Pass","Barcelona","Samuel Eto""o Fils",0.367,"Barcelona",112.9,74.6,NA,8.832327,1.8459855,NA,NA,110.5,66.1,"Anderson Luís de Souza","Incomplete",NA,NA
"Ball Receipt*","Barcelona","Anderson Luís de Souza",NA,"Barcelona",110.5,50.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Block","Albacete","Santiago Denia Sánchez",0,"Barcelona",10.5,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Anderson Luís de Souza",1.2236,"Barcelona",120,79,NA,37.312866,1.6485959,NA,NA,117.1,41.8,NA,"Incomplete",NA,NA
"Clearance","Albacete","Santiago Denia Sánchez",0,"Barcelona",3.9,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Anderson Luís de Souza",1.3677,"Barcelona",120,79,NA,35.231945,1.6133842,NA,NA,118.5,43.8,NA,"Incomplete",NA,NA
"Clearance","Albacete","Santiago Denia Sánchez",0,"Barcelona",2.5,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Anderson Luís de Souza",1.46819,"Barcelona",120,79,NA,19.282375,2.062279,NA,NA,110.9,62,"Giovanni van Bronckhorst",NA,NA,NA
"Ball Receipt*","Barcelona","Giovanni van Bronckhorst",NA,"Barcelona",110.9,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Giovanni van Bronckhorst",0.069165,"Barcelona",110.9,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.9,62
"Pass","Barcelona","Giovanni van Bronckhorst",0.961584,"Barcelona",110.9,62,NA,6.868042,-0.836899,NA,NA,115.5,67.1,"Anderson Luís de Souza",NA,NA,NA
"Ball Receipt*","Barcelona","Anderson Luís de Souza",NA,"Barcelona",115.5,67.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Anderson Luís de Souza",1.009255,"Barcelona",115.5,67.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.9,69.3
"Pass","Barcelona","Anderson Luís de Souza",1.710028,"Barcelona",113.9,69.3,NA,14.800338,2.2075408,NA,NA,105.1,57.4,"Giovanni van Bronckhorst",NA,NA,NA
"Pressure","Albacete","Antonio Pacheco D""Agosti",0.831551,"Barcelona",15.1,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Receipt*","Barcelona","Giovanni van Bronckhorst",NA,"Barcelona",105.1,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Giovanni van Bronckhorst",0.493103,"Barcelona",105.1,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,56.3
"Dribbled Past","Albacete","Antonio Pacheco D""Agosti",0,"Barcelona",15,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dribble","Barcelona","Giovanni van Bronckhorst",0,"Barcelona",106,56.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Albacete","Laurent Viaud",1.11004,"Barcelona",9.8,24.1,NA,10.746628,0.093187265,NA,NA,20.5,23.1,"Antonio Pacheco D""Agosti",NA,NA,NA
"Ball Receipt*","Albacete","Antonio Pacheco D""Agosti",NA,"Barcelona",20.5,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Albacete","Antonio Pacheco D""Agosti",1.069838,"Barcelona",20.5,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9,19.5
"Pass","Albacete","Antonio Pacheco D""Agosti",1.8069,"Barcelona",30.9,19.5,NA,14.43087,0.39852244,NA,NA,44.2,13.9,"Francisco Javier Rodríguez Vílchez","Incomplete",NA,NA
"Ball Receipt*","Albacete","Francisco Javier Rodríguez Vílchez",NA,"Barcelona",44.9,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Interception","Barcelona","Juliano Haus Belletti",0,"Barcelona",76.8,65.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Albacete","Laurent Viaud",3.227296,"Barcelona",33.4,23.9,NA,50.589424,-0.15279962,NA,NA,83.4,31.6,NA,"Incomplete",NA,NA
"Ball Recovery","Barcelona","Oleguer Presas Renom",0,"Barcelona",37.6,47.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Oleguer Presas Renom",2.330872,"Barcelona",37.6,47.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2,37.4
"Pass","Barcelona","Oleguer Presas Renom",3.193324,"Barcelona",36.2,37.4,NA,43.160282,0.7181761,NA,NA,68.7,9,"Samuel Eto""o Fils",NA,NA,NA
"Ball Receipt*","Barcelona","Samuel Eto""o Fils",NA,"Barcelona",68.7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Samuel Eto""o Fils",2.37473,"Barcelona",68.7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.9,6.5
"Pass","Barcelona","Samuel Eto""o Fils",1.3675,"Barcelona",82.9,6.5,NA,34.050846,-1.3906802,NA,NA,89,40,"Ronaldo de Assis Moreira",NA,NA,NA
"Ball Receipt*","Barcelona","Ronaldo de Assis Moreira",NA,"Barcelona",89,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Ronaldo de Assis Moreira",1.372925,"Barcelona",89,40,NA,18.650738,0.194241,NA,NA,107.3,36.4,"Ludovic Giuly",NA,NA,NA
"Ball Receipt*","Barcelona","Ludovic Giuly",NA,"Barcelona",107.3,36.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Ludovic Giuly",0.770441,"Barcelona",107.3,36.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.7,40.8
"Pass","Barcelona","Ludovic Giuly",0.976834,"Barcelona",107.7,40.8,NA,4.6065173,-2.0441523,NA,NA,105.6,44.9,"Andrés Iniesta Luján",NA,NA,NA
"Ball Receipt*","Barcelona","Andrés Iniesta Luján",NA,"Barcelona",105.6,44.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shot","Barcelona","Andrés Iniesta Luján",0.56026,"Barcelona",103.8,48.1,0.08549873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goal Keeper","Albacete","Raúl Valbuena Cano",0,"Barcelona",3,38.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Anderson Luís de Souza",1.0964,"Barcelona",120,0,NA,6.9115844,-2.593729,NA,NA,114.1,3.59999999999999,"Samuel Eto""o Fils",NA,NA,NA
"Ball Receipt*","Barcelona","Samuel Eto""o Fils",NA,"Barcelona",114.1,3.59999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Samuel Eto""o Fils",0.578022,"Barcelona",112.3,13.5,NA,18.732325,-1.5120405,TRUE,NA,113.4,32.2,NA,"Incomplete",NA,NA
"Clearance","Albacete","Laurent Viaud",0,"Barcelona",7.6,46.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Giovanni van Bronckhorst",1.459554,"Barcelona",97,56.9,NA,13.420135,-0.64797205,NA,NA,107.7,65,"Ronaldo de Assis Moreira",NA,NA,NA
"Ball Receipt*","Barcelona","Ronaldo de Assis Moreira",NA,"Barcelona",107.7,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Ronaldo de Assis Moreira",1.763741,"Barcelona",107.7,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.7,61.5
"Dribbled Past","Albacete","Antonio Pacheco D""Agosti",0,"Barcelona",12.3,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dribble","Barcelona","Ronaldo de Assis Moreira",0,"Barcelona",108.7,61.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Ronaldo de Assis Moreira",1.603745,"Barcelona",108.7,61.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,56.7
"Shot","Barcelona","Ronaldo de Assis Moreira",1.376876,"Barcelona",103,56.7,0.021225201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goal Keeper","Albacete","Raúl Valbuena Cano",0,"Barcelona",1.1,38.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Albacete","Raúl Valbuena Cano",1.5439,"Albacete",6,44,NA,61.99887,0.05648267,NA,NA,67.9,40.5,NA,"Incomplete",NA,NA
"Duel","Albacete","Mark Dennis González Hoffmann",0,"Albacete",67.9,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clearance","Barcelona","Rafael Márquez Álvarez",0,"Albacete",53.1,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ball Recovery","Albacete","Antonio Pacheco D""Agosti",0,"Albacete",62.9,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Albacete","Antonio Pacheco D""Agosti",0.481877,"Albacete",62.9,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,23.4
"Foul Committed","Barcelona","Samuel Eto""o Fils",0,"Albacete",59,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foul Won","Albacete","Antonio Pacheco D""Agosti",0,"Albacete",62,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Albacete","Gaspar Gálvez Burgos",2.8997,"Albacete",61.1,21.6,NA,52.046997,-0.6942463,NA,NA,101.1,54.9,NA,"Incomplete",NA,NA
"Duel","Albacete","Mark Dennis González Hoffmann",0,"Albacete",101.1,54.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clearance","Barcelona","Carles Puyol i Saforcada",0,"Albacete",19.9,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Andrés Iniesta Luján",1.47182,"Albacete",30.8,46.8,NA,14.328294,1.6336505,NA,NA,29.9,32.5,"Anderson Luís de Souza",NA,NA,NA
"Ball Receipt*","Barcelona","Anderson Luís de Souza",NA,"Albacete",29.9,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Anderson Luís de Souza",0.040000003,"Albacete",29.9,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9,34
"Pass","Barcelona","Anderson Luís de Souza",4.715505,"Albacete",29.9,34,NA,36.33208,0.113088824,NA,NA,66,29.9,NA,"Incomplete",NA,NA
"Ball Recovery","Albacete","Gaspar Gálvez Burgos",0,"Albacete",55,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Albacete","Gaspar Gálvez Burgos",1.259187,"Albacete",55,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.5,64.3
"Pass","Albacete","Gaspar Gálvez Burgos",2.452608,"Albacete",53.5,64.3,NA,26.265186,-0.5848347,NA,NA,75.4,78.8,NA,"Injury Clearance",NA,NA
"Injury Stoppage","Albacete","Jaime Sánchez Fernández",0,"Albacete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Juliano Haus Belletti",1.211156,"Barcelona",42.9,0,NA,11.386395,-2.374826,NA,NA,34.7,7.90000000000001,"Ludovic Giuly",NA,NA,NA
"Ball Receipt*","Barcelona","Ludovic Giuly",NA,"Barcelona",34.7,7.90000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Barcelona","Ludovic Giuly",2.370885,"Barcelona",35.2,9.40000000000001,NA,32.88921,0.31213546,NA,NA,66.5,-0.700000000000003,NA,"Injury Clearance",NA,NA
"Pass","Albacete","Carles Domingo Pladevall",1.4348,"Albacete",51.3,79,NA,25.02339,0.7146947,NA,NA,70.2,62.6,"Mark Dennis González Hoffmann",NA,NA,NA
"Ball Receipt*","Albacete","Mark Dennis González Hoffmann",NA,"Albacete",70.2,62.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Albacete","Mark Dennis González Hoffmann",0.04,"Albacete",70.2,62.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.6,62.7
"Pass","Albacete","Mark Dennis González Hoffmann",0.5413,"Albacete",71.6,62.7,NA,5.3460264,-3.0102773,NA,NA,66.3,63.4,"Jaime Sánchez Fernández",NA,NA,NA
"Ball Receipt*","Albacete","Jaime Sánchez Fernández",NA,"Albacete",66.3,63.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pass","Albacete","Jaime Sánchez Fernández",1.875311,"Albacete",66.2,63.6,NA,20.471443,1.3139699,NA,NA,71.4,43.8,NA,"Incomplete",NA,NA
"Ball Recovery","Barcelona","Rafael Márquez Álvarez",0,"Barcelona",49.6,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Rafael Márquez Álvarez",1.432789,"Barcelona",49.6,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.4,39
"Pass","Barcelona","Rafael Márquez Álvarez",1.4944,"Barcelona",51.4,39,NA,9.773945,2.7971923,NA,NA,42.2,35.7,"Oleguer Presas Renom",NA,NA,NA
"Ball Receipt*","Barcelona","Oleguer Presas Renom",NA,"Barcelona",42.2,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carry","Barcelona","Oleguer Presas Renom",0.9155,"Barcelona",42.2,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,24.3
"Pass","Barcelona","Oleguer Presas Renom",1.764316,"Barcelona",39,24.3,NA,18.096685,1.0502794,NA,NA,48,8.59999999999999,"Juliano Haus Belletti",NA,NA,NA
"Ball Receipt*","Barcelona","Juliano Haus Belletti",NA,"Barcelona",48,8.59999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
